繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,nouki_copy,KI,SP_rate/hr,SP_time_taken,SV_rate/hr,SV_time_taken,slot,ライン,備考,流速,生産日,順番
,,25244822000,15.0,12700,2024-04-15,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),,,,,,,,,,,〇,,,,,×,,2024-04-12,×,"5,500",0.0,"8,000",96.0,,,,,,
,,25244822000,15.0,12700,2024-05-11,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),,,,,,,,,,,〇,,,,,×,,2024-05-10,×,"5,500",0.0,"8,000",96.0,,,,,,
,,25244822000,15.0,12700,2024-05-27,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),,,,,,,,,,,〇,,,,,×,,2024-05-24,×,"5,500",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-02-29,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-02-29,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-03-11,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-03-11,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-03-19,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-03-19,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-03-25,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-03-25,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,25400,2024-03-30,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-03-29,×,"5,000",0.0,"8,000",191.0,,,,,,
,,25326521000,15.0,12700,2024-04-06,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-05,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-08,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-08,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-08,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-08,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-10,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-10,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-15,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-15,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-20,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-19,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-22,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-22,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-03-30,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-03-29,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-04-30,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-04-30,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-05-04,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-05-03,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-05-11,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-05-10,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-05-13,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-05-13,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-05-16,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-05-16,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-05-21,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-05-21,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,38100,2024-05-27,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,000",0.0,"8,000",286.0,,,,,,
,,25326521000,15.0,12700,2024-06-08,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-06-07,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326521000,15.0,12700,2024-06-10,,ﾊﾟﾈﾘ-PV(F),,,,,,,,,,,,,,,,×,,2024-06-10,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25326721000,15.0,24000,2024-03-11,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-03-11,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-03-18,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-03-18,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-03-30,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-03-29,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-04-18,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-04-18,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-04-30,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-04-30,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-05-13,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-05-13,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-05-22,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-05-22,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25326721000,15.0,24000,2024-06-12,,MCｼｮｰﾄ(F),,,,,,,,〇,,,,,,,,×,,2024-06-12,×,"5,800",0.0,"8,000",180.0,,,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,,,
,,25329221830,15.0,12700,2024-02-19,,YKｼｮｰﾄﾆﾝｸﾞ(S),,,,,,,,〇,,,,,,,,×,,2024-02-19,×,"6,000",0.0,"8,000",96.0,,,初回限定,,,
,,25329221830,15.0,12700,2024-03-30,,YKｼｮｰﾄﾆﾝｸﾞ(S),,,,,,,,〇,,,,,,,,×,,2024-03-29,×,"6,000",0.0,"8,000",96.0,,,初回限定,,,
,,25329221830,15.0,12700,2024-04-11,,YKｼｮｰﾄﾆﾝｸﾞ(S),,,,,,,,〇,,,,,,,,×,,2024-04-11,×,"6,000",0.0,"8,000",96.0,,,初回限定,,,
,,25329221830,15.0,12700,2024-05-06,,YKｼｮｰﾄﾆﾝｸﾞ(S),,,,,,,,〇,,,,,,,,×,,2024-05-06,×,"6,000",0.0,"8,000",96.0,,,初回限定,,,
,,25329221830,15.0,12700,2024-05-27,,YKｼｮｰﾄﾆﾝｸﾞ(S),,,,,,,,〇,,,,,,,,×,,2024-05-27,×,"6,000",0.0,"8,000",96.0,,,初回限定,,,
,,25566421000,15.0,12700,2024-02-19,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-02-19,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-02-26,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-02-26,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-02-15,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-02-15,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-03-19,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-03-19,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-03-30,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-03-29,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-04-06,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-04-05,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-04-11,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-04-11,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-04-20,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-04-19,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-04-05,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-04-05,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-04-30,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-04-30,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-05-11,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-05-10,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-05-13,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-05-13,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-05-27,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25566421000,15.0,12700,2024-06-06,,FCｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-06-06,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25804921000,15.0,25400,2024-03-11,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-03-08,×,"6,000",0.0,"8,000",191.0,,,,,,
,,25804921000,15.0,38100,2024-03-30,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-03-29,×,"6,000",0.0,"8,000",286.0,,,,,,
,,25804921000,15.0,38100,2024-04-08,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-04-05,×,"6,000",0.0,"8,000",286.0,,,,,,
,,25804921000,15.0,12700,2024-04-13,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-04-12,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25804921000,15.0,12700,2024-04-17,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-04-16,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25804921000,15.0,25400,2024-04-22,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-04-19,×,"6,000",0.0,"8,000",191.0,,,,,,
,,25804921000,15.0,12700,2024-04-05,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(M),,,,,,,,,,,〇,,,,,×,,2024-04-04,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25223311000,16.0,6100,2024-02-29,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-02-29,×,"5,800",64.0,"5,400",0.0,,,,,,
,,25223311000,16.0,6100,2024-03-25,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-03-25,×,"5,800",64.0,"5,400",0.0,,,,,,
,,25223311000,16.0,6100,2024-04-18,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-18,×,"5,800",64.0,"5,400",0.0,,,,,,
,,25223311000,16.0,6100,2024-05-07,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-07,×,"5,800",64.0,"5,400",0.0,,,,,,
,,25223311000,16.0,6100,2024-05-27,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,800",64.0,"5,400",0.0,,,,,,
,,25223311000,16.0,6100,2024-06-17,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-17,×,"5,800",64.0,"5,400",0.0,,,,,,
,,25272711000,15.0,12200,2024-03-22,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-03-22,×,"5,400",136.0,"7,500",0.0,,,,,,
,,25272711000,15.0,18300,2024-04-11,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-04-11,×,"5,400",204.0,"7,500",0.0,,,,,,
,,25272711000,15.0,18300,2024-04-25,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-04-25,×,"5,400",204.0,"7,500",0.0,,,,,,
,,25272711000,15.0,18300,2024-05-16,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-05-16,×,"5,400",204.0,"7,500",0.0,,,,,,
,,25272711000,15.0,12200,2024-05-27,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,400",136.0,"7,500",0.0,,,,,,
,,25272711000,15.0,12200,2024-06-10,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-06-10,×,"5,400",136.0,"7,500",0.0,,,,,,
,,25272711000,15.0,12200,2024-06-17,,ﾌﾗｲｵｲﾙ-MK,,,,,,,,,,,,,,,,×,,2024-06-17,×,"5,400",136.0,"7,500",0.0,,,,,,
,,25305711030,15.0,6100,2024-02-29,,ﾎﾞﾂｸｽｵｲﾙSP,,,,,,,,,,,,,高,,,×,,2024-02-29,×,"4,200",88.0,"7,500",0.0,,,,,,
,,25305711030,15.0,6100,2024-03-18,,ﾎﾞﾂｸｽｵｲﾙSP,,,,,,,,,,,,,高,,,×,,2024-03-18,×,"4,200",88.0,"7,500",0.0,,,,,,
,,25305711030,15.0,6100,2024-04-15,,ﾎﾞﾂｸｽｵｲﾙSP,,,,,,,,,,,,,高,,,×,,2024-04-15,×,"4,200",88.0,"7,500",0.0,,,,,,
,,25305711030,15.0,6100,2024-06-13,,ﾎﾞﾂｸｽｵｲﾙSP,,,,,,,,,,,,,高,,,×,,2024-06-13,×,"4,200",88.0,"7,500",0.0,,,,,,
,,25306211000,13.0,6100,2024-04-08,,EZﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-08,×,"6,000",61.0,"6,000",0.0,,,,,,
,,25306211000,13.0,6100,2024-05-20,,EZﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-20,×,"6,000",61.0,"6,000",0.0,,,,,,
,,25306211000,13.0,6100,2024-05-14,,EZﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-14,×,"6,000",61.0,"6,000",0.0,,,,,,
,,25306211000,13.0,6100,2024-06-17,,EZﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-06-17,×,"6,000",61.0,"6,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-02-29,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-02-29,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-03-21,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-03-21,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-04-04,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-04-04,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-04-11,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-04-11,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-04-18,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-04-18,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-04-26,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-04-26,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-05-09,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-05-09,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-05-15,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-05-15,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,12200,2024-05-27,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,600",131.0,"7,000",0.0,,,,,,
,,25320311000,15.0,6100,2024-06-06,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-06-06,×,"5,600",66.0,"7,000",0.0,,,,,,
,,25320311000,15.0,6100,2024-06-13,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-06-13,×,"5,600",66.0,"7,000",0.0,,,,,,
,,25320311000,15.0,6100,2024-06-10,,ｱﾒﾘｶ-ﾅ-SP,,,,,,,,,,,,,,,,×,,2024-06-10,×,"5,600",66.0,"7,000",0.0,,,,,,
,,25555511000,16.0,6100,2024-04-03,,SBｵｲﾙZ,,,,,,,,,,,,,,,,×,,2024-04-03,×,"6,300",59.0,"8,000",0.0,,,,,,
,,25555511000,16.0,6100,2024-04-22,,SBｵｲﾙZ,,,,,,,,,,,,,,,,×,,2024-04-22,×,"6,300",59.0,"8,000",0.0,,,,,,
,,25555511000,16.0,6100,2024-05-13,,SBｵｲﾙZ,,,,,,,,,,,,,,,,×,,2024-05-13,×,"6,300",59.0,"8,000",0.0,,,,,,
,,25555511000,16.0,6100,2024-05-27,,SBｵｲﾙZ,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,300",59.0,"8,000",0.0,,,,,,
,,25555511000,16.0,6100,2024-06-17,,SBｵｲﾙZ,,,,,,,,,,,,,,,,×,,2024-06-17,×,"6,300",59.0,"8,000",0.0,,,,,,
,,25747111000,16.0,12200,2024-03-30,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-03-29,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-03-30,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-03-29,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-04-06,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-04-05,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-04-10,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-04-10,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-04-17,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-04-17,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,18300,2024-05-07,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-07,×,"6,300",175.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-05-13,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-13,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-04-26,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-04-26,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-05-13,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-13,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-05-16,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-16,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-05-20,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-20,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,24400,2024-05-27,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,300",233.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-06-07,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-07,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-06-12,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-12,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25747111000,16.0,12200,2024-06-17,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-17,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-02-17,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-02-16,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-02-24,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-02-23,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,18300,2024-03-21,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-03-21,×,"5,800",190.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-03-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-03-29,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-04-04,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-04,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-04-11,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-11,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-04-18,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-18,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,18300,2024-04-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-30,×,"5,800",190.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-05-13,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-13,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-05-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-07,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-05-20,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-20,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-06-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-07,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,12200,2024-06-14,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-14,×,"5,800",127.0,"7,500",0.0,,,,,,
,,25800311000,16.0,6100,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,800",64.0,"7,500",0.0,,,,,,
,,26611111000,15.0,12200,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-02-26,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,18300,2024-03-25,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-03-25,×,"6,100",180.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-05,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-17,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-19,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-30,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-05-09,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-09,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-30,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-05-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-15,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-20,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-06-08,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-06-07,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611111000,15.0,12200,2024-06-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-06-14,×,"6,100",120.0,"8,000",0.0,,,,,,
,,26611311000,15.0,6100,2024-03-25,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-03-25,×,"6,000",61.0,"7,500",0.0,,,,,,
