繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,納期_copy,firsts,lasts,last_first,time_taken,SV_time_taken,SP_time_taken,no_renzoku_seisan,clean_time,kouyousoka_maya,arerukon_maya,weight_limit,only_two,mc_renzo,stretch_flag
2024-05-07 00:00:00,2024-04-18,25232924850,15.0,12700,2024-05-07,,NCｼｮｰﾄ(DIR)(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-05-07,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25232924850,15.0,12700,2024-05-04,,NCｼｮｰﾄ(DIR)(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-05-03,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25232924850,15.0,12700,2024-05-20,,NCｼｮｰﾄ(DIR)(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-05-20,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25232924850,15.0,12700,2024-05-27,,NCｼｮｰﾄ(DIR)(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-05-27,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-05-09,25232924850,15.0,12700,2024-06-08,,NCｼｮｰﾄ(DIR)(M),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,,,×,×,,2024-06-07,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25244422870,15.0,12700,2024-02-26,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-02-26,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-06,25244422870,15.0,12700,2024-03-02,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-01,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-06,25244422870,15.0,12700,2024-03-06,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-06,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-06,25244422870,15.0,12700,2024-03-11,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-11,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-03-13,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-13,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-03-18,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-18,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-03-21,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-21,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-03-25,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-25,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-03-30,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-29,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-04-04,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-04,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-27,25244422870,15.0,12700,2024-04-08,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-08,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-03-18,25244422870,15.0,12700,2024-04-10,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-10,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-03-18,25244422870,15.0,12700,2024-04-15,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-15,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-03-18,25244422870,15.0,12700,2024-04-17,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-17,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-03-18,25244422870,15.0,12700,2024-04-20,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-19,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-03-18,25244422870,15.0,12700,2024-04-22,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-22,0,0,0,0,96,0,0,0,0,0,0,0,1,0
2024-04-01 00:00:00,2024-03-26,25244422870,15.0,12700,2024-04-01,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-01,0,0,0,0,96,0,0,0,0,0,0,0,1,0
2024-04-10 00:00:00,2024-04-02,25244422870,15.0,12700,2024-04-10,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-10,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-03,25244422870,15.0,12700,2024-04-25,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-25,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-03,25244422870,15.0,12700,2024-04-30,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-30,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-03,25244422870,15.0,12700,2024-05-09,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-09,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-03,25244422870,15.0,12700,2024-05-13,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-13,0,0,0,0,96,0,0,0,0,0,0,0,1,0
2024-04-15 00:00:00,2024-04-05,25244422870,15.0,12700,2024-04-15,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-15,0,0,0,0,96,0,0,0,0,0,0,0,1,0
2024-05-03 00:00:00,2024-04-18,25244422870,15.0,12700,2024-05-03,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-03,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-22,25244422870,15.0,12700,2024-05-14,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-14,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-22,25244422870,15.0,12700,2024-05-16,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-16,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-22,25244422870,15.0,12700,2024-05-20,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-20,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-22,25244422870,15.0,12700,2024-05-22,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-22,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-22,25244422870,15.0,12700,2024-05-23,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-23,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-04-22,25244422870,15.0,25400,2024-05-27,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-27,0,0,0,0,191,0,0,0,0,0,0,0,1,0
,2024-05-09,25244422870,15.0,12700,2024-06-10,,ｲﾄｳIK-NT(H),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-06-10,0,0,0,0,96,0,0,0,0,0,0,0,1,0
,2024-02-06,25280921850,15.0,12700,2024-03-11,,ﾏｲﾙﾄﾞﾌｱﾂﾄDX(M),15.0,C/S,〇,"8,000",〇,"6,400",B,,〇,×,〇,〇,,,○,×,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,2024-03-08,0,1,0,0,96,0,0,0,0,1,1,0,0,0
,2024-02-27,25280921850,15.0,10000,2024-04-08,,ﾏｲﾙﾄﾞﾌｱﾂﾄDX(M),15.0,C/S,〇,"8,000",〇,"6,400",B,,〇,×,〇,〇,,,○,×,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,2024-04-05,0,1,0,0,75,0,0,0,0,1,1,0,0,0
,2024-04-16,25280921850,15.0,4464,2024-05-13,,ﾏｲﾙﾄﾞﾌｱﾂﾄDX(M),15.0,C/S,〇,"8,000",〇,"6,400",B,,〇,×,〇,〇,,,○,×,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,2024-05-10,0,1,0,0,34,0,0,0,0,1,1,0,0,0
,2024-02-06,25286621830,15.0,12700,2024-02-29,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-02-29,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-02-06,25286621830,15.0,12700,2024-03-11,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-11,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-02-15,25286621830,15.0,12700,2024-03-15,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-15,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-02-27,25286621830,15.0,12700,2024-03-30,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-29,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-03-18,25286621830,15.0,12700,2024-04-15,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-15,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-03-18,25286621830,15.0,12700,2024-04-22,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-22,1,0,0,0,127,0,0,0,0,0,0,0,0,0
2024-04-11 00:00:00,2024-04-02,25286621830,15.0,12700,2024-04-11,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-11,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-04-03,25286621830,15.0,12700,2024-04-25,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-25,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-04-03,25286621830,15.0,12700,2024-05-09,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-09,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-04-22,25286621830,15.0,12700,2024-05-20,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-20,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-04-22,25286621830,15.0,12700,2024-05-27,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-27,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-05-09,25286621830,15.0,12700,2024-06-10,,EZｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"6,000",〇,"4,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-06-10,1,0,0,0,127,0,0,0,0,0,0,0,0,0
,2024-02-06,25299021000,15.0,12700,2024-02-29,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25299021000,15.0,12700,2024-03-16,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-03-15,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25299021000,15.0,12700,2024-04-06,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-04-05,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25299021000,15.0,12700,2024-04-15,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-04-15,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25299021000,15.0,12700,2024-05-09,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-05-09,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25299021000,15.0,12700,2024-05-13,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-05-13,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25299021000,15.0,12700,2024-05-27,,ｼｮ-ﾄﾆﾝｸﾞLO-T2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25306521830,10.0,12700,2024-03-09,,ﾘｽﾌﾚ-ﾃSP-Ⅱ(S),10.0,C/S,〇,"5,400",〇,"4,050",A,,,×,,〇,,,×,×,,2024-03-08,0,0,0,0,142,0,0,0,0,0,0,0,0,0
,2024-02-27,25306521830,10.0,12700,2024-03-18,,ﾘｽﾌﾚ-ﾃSP-Ⅱ(S),10.0,C/S,〇,"5,400",〇,"4,050",A,,,×,,〇,,,×,×,,2024-03-18,0,0,0,0,142,0,0,0,0,0,0,0,0,0
,2024-03-18,25306521830,10.0,12700,2024-04-17,,ﾘｽﾌﾚ-ﾃSP-Ⅱ(S),10.0,C/S,〇,"5,400",〇,"4,050",A,,,×,,〇,,,×,×,,2024-04-17,0,0,0,0,142,0,0,0,0,0,0,0,0,0
,2024-04-03,25306521830,10.0,12700,2024-04-22,,ﾘｽﾌﾚ-ﾃSP-Ⅱ(S),10.0,C/S,〇,"5,400",〇,"4,050",A,,,×,,〇,,,×,×,,2024-04-22,0,0,0,0,142,0,0,0,0,0,0,0,0,0
,2024-04-22,25306521830,10.0,6000,2024-05-27,,ﾘｽﾌﾚ-ﾃSP-Ⅱ(S),10.0,C/S,〇,"5,400",〇,"4,050",A,,,×,,〇,,,×,×,,2024-05-27,0,0,0,0,67,0,0,0,0,0,0,0,0,0
,2024-02-06,25317521870,15.0,12700,2024-03-11,,ｼｮｰﾄﾆﾝｸﾞYA-III(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,,,,×,×,副原料無添,2024-03-11,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25317521870,15.0,12700,2024-03-18,,ｼｮｰﾄﾆﾝｸﾞYA-III(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,,,,×,×,副原料無添,2024-03-18,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-25,25317521870,15.0,12700,2024-04-22,,ｼｮｰﾄﾆﾝｸﾞYA-III(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,,,,×,×,副原料無添,2024-04-22,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-09,25317521870,15.0,12700,2024-05-20,,ｼｮｰﾄﾆﾝｸﾞYA-III(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,,,,×,×,副原料無添,2024-05-20,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25318821000,15.0,28500,2024-03-09,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-03-08,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-02-27,25318821000,15.0,28500,2024-03-25,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-03-25,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-02-29,25318821000,15.0,28500,2024-04-04,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-04-04,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-03-18,25318821000,15.0,28500,2024-04-18,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-04-18,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-04-02,25318821000,15.0,28500,2024-04-24,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-04-24,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-04-03,25318821000,15.0,28500,2024-05-08,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-05-08,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-04-22,25318821000,15.0,28500,2024-05-22,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-05-22,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-05-09,25318821000,15.0,28500,2024-06-11,,ｱ-ﾈｽﾄ,15.0,C/S,〇,"7,500",×,-,A,,,○,,,,,×,×,,2024-06-11,1,0,0,0,228,0,0,1,0,0,0,0,0,0
,2024-02-06,25710721000,15.0,12700,2024-03-04,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-03-01,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25710721000,15.0,12700,2024-03-11,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-03-08,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25710721000,15.0,12700,2024-03-15,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-03-14,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-15,25710721000,15.0,12700,2024-03-18,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-03-15,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-27,25710721000,15.0,12700,2024-03-25,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-03-22,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-27,25710721000,15.0,12700,2024-04-02,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-04-01,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-27,25710721000,15.0,12700,2024-04-08,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-04-05,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-27,25710721000,15.0,12700,2024-04-11,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-04-10,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-03-18,25710721000,15.0,12700,2024-04-20,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-04-19,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-03-18,25710721000,15.0,12700,2024-04-24,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-04-23,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-03,25710721000,15.0,12700,2024-05-09,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-05-08,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-03,25710721000,15.0,12700,2024-05-15,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-05-14,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710721000,15.0,12700,2024-05-22,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-05-21,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710721000,15.0,12700,2024-05-27,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-05-24,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710721000,15.0,12700,2024-06-03,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-05-31,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710721000,15.0,12700,2024-06-10,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-06-07,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-05-09,25710721000,15.0,12700,2024-06-12,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-06-11,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-05-09,25710721000,15.0,12700,2024-06-17,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-06-14,0,0,0,0,96,0,0,0,0,0,1,0,0,0
2024-05-25 00:00:00,2024-05-15,25710721000,15.0,12700,2024-05-25,,FPｼｮ-ﾄLT2,15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,○,,2024-05-24,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25710722000,15.0,12700,2024-03-11,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-03-08,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-15,25710722000,15.0,12700,2024-02-27,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-02-26,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-27,25710722000,15.0,12700,2024-03-18,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-03-15,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-27,25710722000,15.0,12700,2024-04-03,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-04-02,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-03-18,25710722000,15.0,12700,2024-04-10,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-04-09,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-02,25710722000,15.0,12700,2024-04-25,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-04-24,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710722000,15.0,12700,2024-05-10,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-05-09,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710722000,15.0,12700,2024-05-20,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-05-17,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25710722000,15.0,12700,2024-05-27,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-05-24,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-05-09,25710722000,15.0,12700,2024-06-08,,FPｼｮｰﾄLT2(15K),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,〇,〇,,,×,×,,2024-06-07,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25711121360,15.0,6000,2024-03-11,,ﾓ-ｾﾞﾙBU(36℃),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,低,,×,×,,2024-03-11,0,0,1,0,45,0,0,0,0,0,0,0,0,0
,2024-02-27,25711121360,15.0,6000,2024-03-25,,ﾓ-ｾﾞﾙBU(36℃),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,〇,低,,×,×,,2024-03-25,0,0,1,0,45,0,0,0,0,0,0,0,0,0
,2024-02-06,25716121870,15.0,10000,2024-03-09,,ｼﾞｴﾐﾆNTR(H),15.0,C/S,〇,"7,000",×,-,A,,,○,,,,,×,×,,2024-03-08,1,0,0,0,86,0,0,1,0,0,0,0,0,0
