繰上不可(×）,依頼日,品目コード,品名,入目,予定数量(㎏),納期,チケットＮＯ
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
,2024-05-17,26330142000,ﾎﾙﾝ 10K ｼﾖ-ﾘ-,10.0,10500,20240606,
2024-06-03 00:00:00,2024-05-17,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240608,
2024-06-12 00:00:00,2024-05-17,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,10500,20240612,
2024-05-24 00:00:00,2024-05-20,25490442000,カスタードホイップDO-2,10.0,7000,20240524,
2024-06-10 00:00:00,2024-05-20,25431442000,ﾊｲｸﾘｰﾑ39,10.0,6000,20240615,
,2024-05-22,25442342000,ハイクリームPN,10.0,10500,20240531,
,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240607,
,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240607,
2024-06-16 00:00:00,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240621,
2024-06-16 00:00:00,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240621,
2024-05-23 00:00:00,2024-05-22,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,2000,20240523,
2024-05-23 00:00:00,2024-05-22,25424943000,ｴｰｽﾎｲｯﾌﾟ19(10K),10.0,4000,20240523,
2024-05-28 00:00:00,2024-05-24,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,7170,20240528,
2024-05-28 00:00:00,2024-05-24,25424633000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ,13.32,3330,20240528,
